Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,km_year1,shabby,euro_r
Renault,Kangoo,2003,Minivan,255697.0,1900.0,Diesel,Manual,2400.0,19,q2,13458.0,48582.43,4572.464
Rare,Rare,2008,Sedan,142000.0,1500.0,Petrol,Manual,1500.0,14,q1,10143.0,19880.0,1169.4117647058824
Audi,A6,2001,Universal,300000.0,2500.0,Diesel,Manual,3550.0,21,q2,14286.0,63000.0,8770.588235294117
Ford,Fusion,2003,Hatchback,295000.0,1400.0,Diesel,Manual,2300.0,19,q3,15526.0,56050.0,5055.490196078431
Renault,Megane,2015,Universal,122550.0,1500.0,Diesel,Automatic,8200.0,7,q3,17507.0,8578.5,2758.576470588235
Dacia,Duster,2012,Crossover,170350.0,1500.0,Diesel,Manual,6600.0,10,q3,17035.0,17035.0,4409.058823529412
Opel,Combo,2012,Microvan,183000.0,1300.0,Diesel,Manual,4800.0,10,q3,18300.0,18300.0,3444.705882352941
Citroen,Berlingo,2014,Minivan,200000.0,1600.0,Diesel,Manual,6900.0,8,q4,25000.0,16000.0,4329.411764705882
Volkswagen,Passat CC,2009,Sedan,187000.0,1798.0,Petrol,Automatic,8900.0,13,q2,14385.0,24310.0,8484.666666666666
Volvo,S60,2008,Sedan,160000.0,200.0,Petrol,Automatic,7200.0,14,q2,11429.0,22400.0,6324.705882352941
BMW,Rare,2012,Crossover,180000.0,2000.0,Diesel,Automatic,14500.0,10,q3,18000.0,18000.0,10235.29411764706
Volkswagen,Rare,2007,Hatchback,170500.0,1600.0,Petrol,Manual,5500.0,15,q2,11367.0,25575.0,5516.176470588235
Vaz,2107,1989,Sedan,200000.0,1500.0,Petrol,Manual,10000.0,33,q1,6061.0,66000.0,25882.352941176472
Mercedes,E Class,1999,Sedan,340350.0,2200.0,Diesel,Manual,3700.0,23,q3,14798.0,78280.5,11358.347058823529
Lexus,RX Series,2019,SUV,30000.0,2000.0,Petrol,Automatic,45000.0,3,q1,10000.0,900.0,1588.235294117647
KIA,Optima,2018,Sedan,19000.0,2400.0,Petrol,Automatic,21000.0,4,q1,4750.0,760.0,625.8823529411765
Seat,Ibiza,2012,Universal,171000.0,1300.0,Diesel,Manual,5400.0,10,q3,17100.0,17100.0,3621.176470588235
Nissan,Qashqai+2,2009,Hatchback,200000.0,1500.0,Diesel,Manual,6800.0,13,q3,15385.0,26000.0,6933.333333333333
BMW,Rare,2016,Coupe,200000.0,2000.0,Diesel,Automatic,20000.0,6,q4,33333.0,12000.0,9411.764705882353
Toyota,Avensis,2010,Sedan,199750.0,2231.0,Diesel,Manual,10500.0,12,q3,16646.0,23970.0,9870.0
Opel,Meriva,2011,Hatchback,190000.0,1300.0,Diesel,Manual,5400.0,11,q3,17273.0,20900.0,4425.882352941177
Renault,Rare,2013,Minivan,140000.0,2000.0,Diesel,Automatic,11000.0,9,q3,15556.0,12600.0,5435.294117647059
Toyota,Avensis,2011,Universal,306000.0,2200.0,Diesel,Manual,6000.0,11,q4,27818.0,33660.0,7920.0
Volkswagen,Golf,1998,Hatchback,299000.0,1600.0,Petrol,Manual,1850.0,24,q2,12458.0,71760.0,5206.117647058823
Toyota,Corolla,2005,Hatchback,231600.0,1400.0,Diesel,Automatic,5200.0,17,q2,13624.0,39372.0,8028.8
BMW,3 Series,1996,Sedan,280000.0,1800.0,Petrol,Manual,1900.0,26,q2,10769.0,72800.0,5424.313725490196
Toyota,Corolla,2015,Sedan,137000.0,1400.0,Diesel,Manual,10000.0,7,q4,19571.0,9590.0,3760.7843137254904
Honda,CR-V,2017,Crossover,90000.0,1500.0,Petrol,Automatic,18450.0,5,q3,18000.0,4500.0,3255.8823529411766
Volkswagen,Transporter,2004,Universal,320000.0,1900.0,Diesel,Manual,5200.0,18,q3,17778.0,57600.0,11745.882352941177
Mercedes,M Class,2004,SUV,190000.0,2700.0,Diesel,Automatic,4000.0,18,q2,10556.0,34200.0,5364.705882352941
Honda,CR-V,2008,SUV,270000.0,2200.0,Diesel,Manual,9000.0,14,q4,19286.0,37800.0,13341.176470588236
Dacia,Rare,2013,Combi,145500.0,1461.0,Diesel,Manual,5700.0,9,q3,16167.0,13095.0,2927.1176470588234
Mitsubishi,Lancer,1993,Sedan,339829.0,1600.0,Metan/Propan,Manual,500.0,29,q2,11718.0,98550.41,1932.3609803921568
KIA,Rare,2017,Crossover,60000.0,1600.0,Hybrid,Automatic,13950.0,5,q2,12000.0,3000.0,1641.1764705882354
Opel,Combo,2008,Combi,250000.0,1300.0,Diesel,Manual,3000.0,14,q3,17857.0,35000.0,4117.64705882353
Renault,Grand Scenic,2016,Minivan,192279.0,1500.0,Diesel,Automatic,9300.0,6,q4,32046.0,11536.74,4207.516941176471
Toyota,Rare,2011,Hatchback,165000.0,1400.0,Diesel,Manual,6900.0,11,q3,15000.0,18150.0,4911.176470588235
Toyota,Auris,2015,Universal,160000.0,1798.0,Hybrid,Automatic,12500.0,7,q4,22857.0,11200.0,5490.196078431372
Toyota,Auris,2013,Hatchback,148000.0,1798.0,Hybrid,Automatic,10500.0,9,q3,16444.0,13320.0,5484.705882352941
Vaz,Rare,2008,Hatchback,87000.0,1600.0,Petrol,Manual,2500.0,14,q1,6214.0,12180.0,1194.1176470588234
Dacia,Logan,2006,Sedan,200000.0,1390.0,Metan/Propan,Manual,2800.0,16,q2,12500.0,32000.0,3513.725490196078
Renault,Megane,2007,Universal,250000.0,1500.0,Diesel,Manual,3950.0,15,q3,16667.0,37500.0,5808.823529411765
Mercedes,C Class,2005,Sedan,290000.0,2200.0,Diesel,Manual,2000.0,17,q3,17059.0,49300.0,3866.6666666666665
Opel,Combo,2008,Combi,204000.0,1300.0,Diesel,Manual,4300.0,14,q3,14571.0,28560.0,4816.0
Toyota,Camry,2017,Sedan,148500.0,2500.0,Petrol,Automatic,17500.0,5,q4,29700.0,7425.0,5095.588235294118
Skoda,Fabia,2008,Hatchback,183000.0,1422.0,Diesel,Manual,3900.0,14,q2,13071.0,25620.0,3918.3529411764707
Peugeot,Rare,2005,Sedan,260000.0,1997.0,Metan/Propan,Manual,3499.0,17,q3,15294.0,44200.0,6064.933333333333
Suzuki,Rare,2005,Crossover,170000.0,1500.0,Petrol,Manual,3950.0,17,q1,10000.0,28900.0,4476.666666666667
Renault,Kangoo,2003,Universal,270000.0,1500.0,Diesel,Manual,2400.0,19,q2,14211.0,51300.0,4828.235294117647
BMW,3 Series,2015,Sedan,142000.0,1998.0,Plug-in Hybrid,Automatic,18350.0,7,q4,20286.0,9940.0,7152.901960784314
Volvo,Rare,2014,Hatchback,181000.0,2000.0,Diesel,Manual,12000.0,8,q4,22625.0,14480.0,6814.117647058823
Volkswagen,Rare,2006,Hatchback,231000.0,1400.0,Petrol,Manual,5000.0,16,q2,14438.0,36960.0,7247.058823529412
Opel,Astra,2005,Sedan,200000.0,1600.0,Petrol,Manual,4100.0,17,q2,11765.0,34000.0,5466.666666666667
Mercedes,E Class,2000,Sedan,225000.0,3200.0,Metan/Propan,Automatic,4750.0,22,q1,10227.0,49500.0,9220.588235294117
Lexus,IS Series,2013,Sedan,111000.0,2494.0,Hybrid,Automatic,21000.0,9,q2,12333.0,9990.0,8227.058823529413
Toyota,Corolla Verso,2002,Minivan,350000.0,1800.0,Petrol,Manual,3800.0,20,q3,17500.0,70000.0,10431.372549019608
Mazda,323,1991,Hatchback,233000.0,1600.0,Petrol,Manual,1700.0,31,q1,7516.0,72230.0,4815.333333333333
BMW,5 Series,2000,Sedan,392555.0,2500.0,Diesel,Automatic,6200.0,22,q3,17843.0,86362.1,20997.84392156863
Dacia,Duster,2014,SUV,145000.0,1500.0,Diesel,Manual,8500.0,8,q3,18125.0,11600.0,3866.6666666666665
Dacia,Duster,2014,Crossover,80000.0,1500.0,Diesel,Manual,8500.0,8,q1,10000.0,6400.0,2133.3333333333335
BMW,X5,2008,SUV,215000.0,3000.0,Diesel,Automatic,16700.0,14,q3,15357.0,30100.0,19712.549019607843
Nissan,Juke,2012,SUV,125000.0,1600.0,Petrol,Manual,7000.0,10,q2,12500.0,12500.0,3431.372549019608
Volkswagen,Golf,2004,Hatchback,309000.0,1400.0,Petrol,Manual,4500.0,18,q3,17167.0,55620.0,9815.29411764706
Audi,Rare,1997,Hatchback,310000.0,1800.0,Metan/Propan,Manual,2200.0,25,q2,12400.0,77500.0,6686.274509803921
Nissan,Rare,2001,Sedan,278000.0,2000.0,Metan/Propan,Automatic,3750.0,21,q2,13238.0,58380.0,8585.29411764706
Volvo,Rare,2014,Universal,206000.0,2400.0,Plug-in Hybrid,Automatic,13800.0,8,q4,25750.0,16480.0,8918.588235294117
Toyota,Rav 4,2011,SUV,200000.0,2200.0,Diesel,Manual,13000.0,11,q3,18182.0,22000.0,11215.686274509804
Volkswagen,Transporter,2003,Minivan,271854.0,1900.0,Diesel,Manual,5550.0,19,q2,14308.0,51652.26,11241.962470588236
Renault,Megane,2010,Hatchback,240000.0,1500.0,Diesel,Automatic,4500.0,12,q4,20000.0,28800.0,5082.35294117647
Renault,Megane,2005,Sedan,271924.0,1500.0,Diesel,Manual,2500.0,17,q3,15996.0,46227.08,4532.066666666667
Vaz,Rare,1993,Universal,120000.0,1495.0,Petrol,Manual,650.0,29,q1,4138.0,34800.0,887.0588235294117
BMW,5 Series,2011,Universal,215000.0,2500.0,Diesel,Automatic,11500.0,11,q4,19545.0,23650.0,10665.686274509804
Skoda,Octavia,2007,Sedan,215000.0,1600.0,Metan/Propan,Manual,3490.0,15,q2,14333.0,32250.0,4413.823529411765
Vaz,Rare,1991,Hatchback,45000.0,1300.0,Petrol,Manual,1300.0,31,q1,1452.0,13950.0,711.1764705882352
Audi,Rare,2019,SUV,35000.0,2999.0,Diesel,Automatic,85000.0,3,q2,11667.0,1050.0,3500.0
Volvo,XC90,2004,Crossover,180000.0,2896.0,Metan/Propan,Automatic,6450.0,18,q1,10000.0,32400.0,8195.29411764706
Dacia,Logan,2006,Sedan,116000.0,1400.0,Petrol,Manual,3750.0,16,q1,7250.0,18560.0,2729.4117647058824
Renault,Scenic,2004,Minivan,200000.0,1500.0,Diesel,Manual,3100.0,18,q2,11111.0,36000.0,4376.470588235294
Ford,Kuga,2014,Crossover,68000.0,1999.0,Metan/Propan,Automatic,13999.0,8,q1,8500.0,5440.0,2986.4533333333334
Ford,Rare,2014,Crossover,68000.0,1999.0,Metan/Propan,Automatic,13999.0,8,q1,8500.0,5440.0,2986.4533333333334
Dacia,Duster,2017,SUV,150000.0,1461.0,Diesel,Manual,10999.0,5,q4,30000.0,7500.0,3235.0
Volkswagen,Golf,2013,Hatchback,80000.0,2000.0,Petrol,Automatic,11800.0,9,q1,8889.0,7200.0,3331.764705882353
Volkswagen,Touran,2011,Minivan,176000.0,1400.0,Petrol,Automatic,8300.0,11,q3,16000.0,19360.0,6301.490196078431
Dacia,Logan,2007,Universal,291000.0,1500.0,Diesel,Manual,3600.0,15,q4,19400.0,43650.0,6162.35294117647
Mercedes,E Class,2009,Sedan,256000.0,1800.0,Metan/Propan,Automatic,8800.0,13,q4,19692.0,33280.0,11484.862745098038
Audi,A6,2008,Sedan,265000.0,2000.0,Diesel,Automatic,9250.0,14,q4,18929.0,37100.0,13457.843137254902
Toyota,Avensis,2012,Universal,180000.0,2000.0,Diesel,Manual,7800.0,10,q3,18000.0,18000.0,5505.882352941177
Opel,Rare,2008,Minivan,287000.0,2500.0,Diesel,Manual,4700.0,14,q4,20500.0,40180.0,7405.725490196079
Mercedes,Vito,2003,Microvan,380000.0,2200.0,Diesel,Manual,3499.0,19,q4,20000.0,72200.0,9906.972549019607
Peugeot,Rare,1993,Hatchback,250000.0,1400.0,Petrol,Manual,1250.0,29,q1,8621.0,72500.0,3553.921568627451
Audi,Q5,2013,Universal,190000.0,2000.0,Diesel,Automatic,22500.0,9,q4,21111.0,17100.0,15088.235294117647
Mitsubishi,Outlander,2010,SUV,3541.0,3500.0,Petrol,Automatic,7145.0,12,q1,295.0,424.92,119.06091764705882
Volkswagen,Rare,2008,Sedan,12341.0,1400.0,Diesel,Manual,3200.0,14,q1,882.0,1727.74,216.81443137254902
Seat,Rare,1996,Hatchback,240000.0,1998.0,Petrol,Manual,2500.0,26,q1,9231.0,62400.0,6117.64705882353
Volkswagen,Passat,2017,Sedan,78000.0,1400.0,Petrol,Automatic,16700.0,5,q3,15600.0,3900.0,2554.1176470588234
BMW,5 Series,2001,Universal,404500.0,2500.0,Diesel,Automatic,100000.0,21,q4,19262.0,84945.0,333117.64705882355
Ford,Fusion,2003,Universal,243000.0,1400.0,Diesel,Manual,2900.0,19,q2,12789.0,46170.0,5250.705882352941
Ssangyong,Rare,2007,SUV,160000.0,2000.0,Diesel,Automatic,5500.0,15,q2,10667.0,24000.0,5176.470588235294
Hyundai,Rare,2011,Sedan,200000.0,1600.0,Petrol,Manual,3500.0,11,q3,18182.0,22000.0,3019.607843137255
Nissan,Qashqai,2008,Crossover,181000.0,1461.0,Diesel,Manual,7800.0,14,q2,12929.0,25340.0,7751.058823529412
Mazda,323,1995,Sedan,28648.0,1500.0,Petrol,Manual,1350.0,27,q1,1061.0,7734.96,409.4978823529412
Ford,Rare,2016,Minivan,119000.0,1499.0,Diesel,Manual,12200.0,6,q4,19833.0,7140.0,3416.0
Renault,Megane,2016,Universal,192235.0,1500.0,Diesel,Automatic,9500.0,6,q4,32039.0,11534.1,4297.017647058824
Nissan,Qashqai,2012,Crossover,164000.0,1500.0,Diesel,Manual,7700.0,10,q3,16400.0,16400.0,4952.156862745098
Mercedes,S Class,2008,Sedan,333000.0,3000.0,Diesel,Automatic,14999.0,14,q4,23786.0,46620.0,27421.70117647059
Mercedes,Vito,1998,Minivan,281561.0,2300.0,Diesel,Manual,3300.0,24,q2,11732.0,67574.64,8744.953411764705
Toyota,Avalon,2016,Sedan,128000.0,2500.0,Hybrid,Automatic,18500.0,6,q4,21333.0,7680.0,5571.764705882353
Toyota,Corolla,2005,Hatchback,170000.0,1400.0,Petrol,Manual,4600.0,17,q1,10000.0,28900.0,5213.333333333333
Mercedes,Rare,2015,Sedan,29222.0,3000.0,Petrol,Automatic,23800.0,7,q1,4175.0,2045.54,1909.1706666666666
Opel,Zafira,2003,Universal,282000.0,1598.0,Metan/Propan,Manual,2700.0,19,q3,14842.0,53580.0,5673.176470588235
Renault,Kangoo,2003,Combi,146000.0,1500.0,Diesel,Manual,1999.0,19,q1,7684.0,27740.0,2174.598431372549
Hyundai,Santa FE,2009,SUV,130000.0,2200.0,Diesel,Automatic,12490.0,13,q1,10000.0,16900.0,8277.686274509804
Dacia,Logan,2005,Sedan,158000.0,1400.0,Metan/Propan,Manual,2900.0,17,q1,9294.0,26860.0,3054.6666666666665
Renault,Megane,2014,Universal,150000.0,1500.0,Diesel,Manual,7000.0,8,q3,18750.0,12000.0,3294.1176470588234
Volkswagen,Passat,1996,Sedan,300000.0,1800.0,Metan/Propan,Manual,1600.0,26,q2,11538.0,78000.0,4894.117647058823
Dacia,Logan Mcv,2011,Universal,180000.0,1500.0,Diesel,Manual,5700.0,11,q3,16364.0,19800.0,4425.882352941177
Citroen,Rare,2010,Minivan,244444.0,1598.0,Petrol,Automatic,5199.0,12,q4,20370.0,29333.28,5980.538145882353
BMW,3 Series,1994,Sedan,300100.0,2000.0,Petrol,Automatic,2603.0,28,q2,10718.0,84028.0,8577.44643137255
BMW,5 Series,1997,Sedan,404000.0,200.0,Petrol,Manual,3500.0,25,q3,16160.0,101000.0,13862.745098039215
Renault,Scenic,2012,Minivan,180000.0,1500.0,Diesel,Manual,6300.0,10,q3,18000.0,18000.0,4447.058823529412
Mercedes,E Class,2012,Sedan,210800.0,2200.0,Diesel,Automatic,14900.0,10,q4,21080.0,21080.0,12317.333333333334
Vaz,2121niva,1989,Hatchback,10000.0,1600.0,Petrol,Manual,1800.0,33,q1,303.0,3300.0,232.94117647058823
Dodge,Rare,2014,SUV,78000.0,3600.0,Petrol,Automatic,22000.0,8,q1,9750.0,6240.0,5383.529411764706
Audi,100,1990,Sedan,320000.0,2000.0,Petrol,Manual,2700.0,32,q1,10000.0,102400.0,10842.35294117647
Citroen,Berlingo,2004,Minivan,204409.0,1400.0,Petrol,Manual,2700.0,18,q2,11356.0,36793.62,3895.7950588235294
Skoda,Rare,2020,Hatchback,10500.0,1600.0,Petrol,Automatic,17000.0,2,q1,5250.0,210.0,140.0
Citroen,Rare,2002,Hatchback,140000.0,1800.0,Petrol,Manual,2500.0,20,q1,7000.0,28000.0,2745.098039215686
Vaz,Rare,2002,Universal,230000.0,1500.0,Petrol,Manual,1100.0,20,q2,11500.0,46000.0,1984.313725490196
Hyundai,Rare,2012,Universal,116440.0,1400.0,Diesel,Manual,5300.0,10,q2,11644.0,11644.0,2420.1254901960783
Fiat,Rare,2006,Universal,13453.0,1400.0,Diesel,Manual,2200.0,16,q1,841.0,2152.48,185.7041568627451
Volkswagen,Jetta,2014,Sedan,76541.0,1998.0,Petrol,Manual,11000.0,8,q1,9568.0,6123.28,2641.4149019607844
Skoda,Octavia,2010,Universal,230000.0,1200.0,Petrol,Automatic,5900.0,12,q4,19167.0,27600.0,6385.882352941177
Rare,Rare,2006,Combi,28000.0,1900.0,Diesel,Automatic,5200.0,16,q1,1750.0,4480.0,913.5686274509804
Honda,CR-V,2013,SUV,160000.0,2200.0,Diesel,Manual,15900.0,9,q3,17778.0,14400.0,8978.823529411764
Mercedes,M Class,2011,SUV,245001.0,2200.0,Diesel,Automatic,22900.0,11,q4,22273.0,26950.11,24202.255647058824
Volkswagen,Golf,2005,Combi,277000.0,1399.0,Petrol,Manual,3300.0,17,q3,16294.0,47090.0,6094.0
Toyota,Rav 4,2014,SUV,133000.0,2200.0,Diesel,Automatic,18500.0,8,q3,16625.0,10640.0,7719.21568627451
Renault,Kadjar,2015,Crossover,138000.0,1461.0,Diesel,Automatic,13000.0,7,q4,19714.0,9660.0,4924.705882352941
Toyota,Camry,2014,Sedan,133000.0,2500.0,Metan/Propan,Automatic,12400.0,8,q3,16625.0,10640.0,5173.9607843137255
Mercedes,E Class,2004,Sedan,405500.0,2200.0,Diesel,Automatic,6800.0,18,q4,22528.0,72990.0,19464.0
Opel,Corsa,2013,Hatchback,113000.0,1400.0,Petrol,Automatic,7500.0,9,q2,12556.0,10170.0,2991.176470588235
Mazda,323,1993,Sedan,309047.0,1600.0,Metan/Propan,Manual,12000.0,29,q2,10657.0,89623.63,42175.82588235294
Citroen,Rare,2004,Coupe,189000.0,1400.0,Diesel,Manual,2000.0,18,q2,10500.0,34020.0,2668.235294117647
Volvo,XC90,2007,Microvan,20000.0,2400.0,Diesel,Automatic,4500.0,15,q1,1333.0,3000.0,529.4117647058823
Mercedes,E Class,2009,Sedan,200000.0,2200.0,Diesel,Automatic,12000.0,13,q3,15385.0,26000.0,12235.29411764706
Ford,Fusion,2013,Sedan,150000.0,2000.0,Hybrid,Automatic,11399.0,9,q3,16667.0,13500.0,6034.764705882353
BMW,5 Series,2002,Sedan,300000.0,3000.0,Diesel,Manual,800.0,20,q3,15000.0,60000.0,1882.3529411764705
Toyota,Rare,1998,Universal,150000.0,2200.0,Diesel,Manual,3150.0,24,q1,6250.0,36000.0,4447.058823529412
Citroen,Berlingo,2016,Minivan,147000.0,1598.0,Diesel,Manual,7200.0,6,q4,24500.0,8820.0,2490.3529411764707
Dacia,Rare,2016,Minivan,132325.0,1500.0,Diesel,Manual,8500.0,6,q4,22054.0,7939.5,2646.5
Renault,Kangoo,2004,Universal,225000.0,1200.0,Petrol,Manual,2800.0,18,q2,12500.0,40500.0,4447.058823529412
Dacia,Logan,2016,Sedan,153325.0,1500.0,Diesel,Manual,6800.0,6,q4,25554.0,9199.5,2453.2
Audi,A8,2018,Sedan,120000.0,3000.0,Diesel,Automatic,76000.0,4,q4,30000.0,4800.0,14305.882352941177
Skoda,Octavia,2006,Sedan,160000.0,2000.0,Petrol,Automatic,5300.0,16,q1,10000.0,25600.0,5320.78431372549
Ford,Fusion,2010,Universal,165000.0,1400.0,Diesel,Manual,4800.0,12,q2,13750.0,19800.0,3727.0588235294117
Ford,Rare,2017,Universal,173000.0,1500.0,Diesel,Automatic,8990.0,5,q4,34600.0,8650.0,3049.549019607843
Volkswagen,Golf,2002,Hatchback,25000.0,1600.0,Petrol,Manual,2350.0,20,q1,1250.0,5000.0,460.7843137254902
Mercedes,Viano,2011,SUV,192000.0,2200.0,Diesel,Automatic,16999.0,11,q3,17455.0,21120.0,14079.171764705883
Skoda,Superb,2016,Sedan,160000.0,1400.0,Petrol,Manual,11900.0,6,q4,26667.0,9600.0,4480.0
Mercedes,Series (W124),1992,Sedan,51000.0,2500.0,Diesel,Manual,5700.0,30,q1,1700.0,15300.0,3420.0
Rare,Rare,2017,Crossover,153000.0,1400.0,Petrol,Automatic,12500.0,5,q4,30600.0,7650.0,3750.0
Mercedes,E Class,2010,Sedan,76765.0,2200.0,Diesel,Automatic,4000.0,12,q1,6397.0,9211.8,1444.9882352941177
Renault,Megane,2007,Universal,250000.0,1500.0,Diesel,Manual,3800.0,15,q3,16667.0,37500.0,5588.235294117647
Mini,Rare,2009,Coupe,180000.0,1397.0,Petrol,Manual,5499.0,13,q2,13846.0,23400.0,5046.141176470588
Mini,Rare,2009,Coupe,180000.0,1397.0,Petrol,Manual,5499.0,13,q2,13846.0,23400.0,5046.141176470588
Ford,Transit Connect,2008,Minivan,200000.0,1800.0,Diesel,Manual,3800.0,14,q2,14286.0,28000.0,4172.549019607844
Ford,Focus,2003,Hatchback,295000.0,2000.0,Petrol,Manual,1150.0,19,q3,15526.0,56050.0,2527.7450980392155
Toyota,Corolla,2011,Sedan,197000.0,1400.0,Diesel,Manual,8000.0,11,q3,17909.0,21670.0,6798.431372549019
Toyota,Avensis,2012,Universal,164000.0,2000.0,Diesel,Manual,11500.0,10,q3,16400.0,16400.0,7396.078431372549
Hyundai,Getz,2007,Hatchback,180000.0,1400.0,Petrol,Automatic,3999.0,15,q2,12000.0,27000.0,4234.235294117647
Land Rover,Freelander,2007,Crossover,214000.0,2200.0,Diesel,Automatic,5000.0,15,q2,14267.0,32100.0,6294.117647058823
Mercedes,GLK Class,2011,SUV,200000.0,2200.0,Diesel,Automatic,15500.0,11,q3,18182.0,22000.0,13372.549019607843
Volkswagen,Touareg,2007,SUV,27000.0,2500.0,Diesel,Automatic,10000.0,15,q1,1800.0,4050.0,1588.235294117647
Renault,Rare,1995,Roadster,210000.0,1189.0,Petrol,Manual,1200.0,27,q1,7778.0,56700.0,2668.235294117647
Nissan,Qashqai,2017,Crossover,49000.0,1500.0,Diesel,Manual,14490.0,5,q1,9800.0,2450.0,1392.1764705882354
Mitsubishi,Rare,1998,SUV,350000.0,2800.0,Diesel,Manual,6500.0,24,q3,14583.0,84000.0,21411.764705882353
BMW,X5,2016,Crossover,56000.0,2000.0,Plug-in Hybrid,Automatic,33499.0,6,q1,9333.0,3360.0,4413.985882352941
Hyundai,Getz,2005,Sedan,32421.0,1200.0,Petrol,Manual,2963.0,17,q1,1907.0,5511.57,640.4228199999999
Mercedes,B Class,2016,Sedan,50000.0,1950.0,Diesel,Automatic,29500.0,6,q1,8333.0,3000.0,3470.5882352941176
Audi,Rare,2019,Crossover,27000.0,3000.0,Hybrid,Automatic,82500.0,3,q1,9000.0,810.0,2620.5882352941176
Honda,CR-V,2016,SUV,128100.0,1597.0,Diesel,Automatic,18400.0,6,q4,21350.0,7686.0,5545.976470588235
Hyundai,Santa FE,2013,SUV,191000.0,2200.0,Diesel,Automatic,17000.0,9,q4,21222.0,17190.0,11460.0
BMW,5 Series,1998,Universal,280000.0,200.0,Metan/Propan,Manual,2800.0,24,q2,11667.0,67200.0,7378.823529411765
Volkswagen,Passat,2005,Sedan,380000.0,1986.0,Petrol,Manual,4950.0,17,q4,22353.0,64600.0,12540.0
GAZ,Rare,1998,Sedan,89000.0,2445.0,Metan/Propan,Manual,1400.0,24,q1,3708.0,21360.0,1172.7058823529412
GAZ,Rare,1998,Sedan,89250.0,2445.0,Metan/Propan,Manual,1400.0,24,q1,3719.0,21420.0,1176.0
Toyota,Land Cruiser Prado,2004,Universal,245000.0,3000.0,Diesel,Automatic,10000.0,18,q2,13611.0,44100.0,17294.117647058825
Toyota,Rare,2014,SUV,210000.0,2700.0,Petrol,Automatic,16250.0,8,q4,26250.0,16800.0,10705.882352941177
Skoda,Superb,2017,Sedan,119000.0,2000.0,Diesel,Automatic,20999.0,5,q4,23800.0,5950.0,4899.766666666666
Mazda,Rare,2004,Hatchback,260000.0,1400.0,Petrol,Manual,2950.0,18,q2,14444.0,46800.0,5414.117647058823
Hyundai,Tucson,2017,Universal,37000.0,2000.0,Petrol,Automatic,14500.0,5,q1,7400.0,1850.0,1051.9607843137255
Citroen,Rare,2005,Universal,355000.0,1400.0,Diesel,Manual,3000.0,17,q4,20882.0,60350.0,7100.0
Dacia,Logan,2007,Sedan,213430.0,1390.0,Metan/Propan,Automatic,3200.0,15,q2,14229.0,32014.5,4017.505882352941
Opel,Astra,2011,Universal,170000.0,1300.0,Diesel,Manual,5600.0,11,q3,15455.0,18700.0,4106.666666666667
Skoda,Octavia,2019,Sedan,25000.0,1400.0,Petrol,Manual,15800.0,3,q1,8333.0,750.0,464.70588235294116
BMW,7 Series,2006,Sedan,200000.0,3000.0,Diesel,Automatic,11300.0,16,q2,12500.0,32000.0,14180.392156862745
BMW,5 Series,1999,Sedan,300000.0,2500.0,Diesel,Manual,3700.0,23,q2,13043.0,69000.0,10011.764705882353
Dacia,Logan Mcv,2014,Universal,49000.0,1200.0,Petrol,Manual,6200.0,8,q1,6125.0,3920.0,953.0980392156863
Opel,Astra,2007,Universal,215000.0,1300.0,Diesel,Manual,4200.0,15,q2,14333.0,32250.0,5311.764705882353
Toyota,Prius,2006,Universal,180000.0,1500.0,Hybrid,Automatic,5990.0,16,q2,11250.0,28800.0,6765.176470588235
BMW,5 Series,2001,Sedan,407000.0,2500.0,Diesel,Manual,4800.0,21,q4,19381.0,85470.0,16088.470588235294
Volkswagen,Caddy,2007,Minivan,295000.0,2000.0,Metan/Propan,Manual,7200.0,15,q4,19667.0,44250.0,12494.117647058823
Mercedes,E Class,2006,Sedan,323000.0,2200.0,Diesel,Automatic,8800.0,16,q4,20188.0,51680.0,17834.666666666668
Mercedes,A Class,2005,Hatchback,18000.0,200.0,Diesel,Manual,3800.0,17,q1,1059.0,3060.0,456.0
Lexus,RX Series,2005,SUV,270000.0,2995.0,Petrol,Automatic,11200.0,17,q3,15882.0,45900.0,20160.0
Volkswagen,Passat,2011,Universal,170000.0,1400.0,Metan/Propan,Automatic,8500.0,11,q3,15455.0,18700.0,6233.333333333333
Nissan,Juke,2012,Crossover,154123.0,1500.0,Diesel,Manual,8222.0,10,q3,15412.0,15412.3,4969.409043137254
Renault,Laguna,1996,Hatchback,135000.0,1800.0,Metan/Propan,Manual,1600.0,26,q1,5192.0,35100.0,2202.3529411764707
Mercedes,M Class,2013,SUV,289000.0,2500.0,Diesel,Automatic,33000.0,9,q4,32111.0,26010.0,33660.0
Opel,Insignia,2014,Sedan,265000.0,1400.0,Metan/Propan,Manual,8000.0,8,q4,33125.0,21200.0,6650.980392156863
Renault,Kadjar,2016,Crossover,128000.0,1500.0,Diesel,Automatic,12400.0,6,q4,21333.0,7680.0,3734.5882352941176
Rover,Rare,2002,Hatchback,250000.0,1800.0,Petrol,Manual,1590.0,20,q2,12500.0,50000.0,3117.6470588235293
BMW,X3,2014,SUV,13468.0,200.0,Diesel,Automatic,5888.0,8,q1,1684.0,1077.44,248.783008627451
Audi,A6,2017,Sedan,222222.0,2700.0,Diesel,Manual,5870.0,5,q4,44444.0,11111.1,2557.7316470588235
