Year,Distance,Engine_capacity(cm3),Price(euro),Age,km_year1,shabby,euro_r,Style_Cabriolet,Style_Combi,Style_Coupe,Style_Crossover,Style_Hatchback,Style_Microvan,Style_Minivan,Style_Pickup,Style_Roadster,Style_SUV,Style_Sedan,Style_Universal,Fuel_type_Diesel,Fuel_type_Electric,Fuel_type_Hybrid,Fuel_type_Metan/Propan,Fuel_type_Petrol,Fuel_type_Plug-in Hybrid,Transmission_Automatic,Transmission_Manual,km_year_q1,km_year_q2,km_year_q3,km_year_q4
2015,175700.0,2000.0,14950.0,7,25100.0,12299.0,7210.590196078431,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2012,171000.0,1400.0,9550.0,10,17100.0,17100.0,6404.117647058823,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
2013,212000.0,1500.0,8500.0,9,23556.0,19080.0,6360.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2007,220000.0,1400.0,5200.0,15,14667.0,33000.0,6729.411764705882,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2014,199000.0,1600.0,10999.0,8,24875.0,15920.0,6866.826666666667,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2011,162333.0,1500.0,7990.0,11,14758.0,17856.63,5595.077400000001,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2016,162000.0,2000.0,13999.0,6,27000.0,9720.0,5336.089411764706,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2012,118483.0,1598.0,7500.0,10,11848.0,11848.3,3484.794117647059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2020,12000.0,2000.0,39899.0,2,6000.0,240.0,375.52,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2013,199000.0,2200.0,24899.0,9,22111.0,17910.0,17487.88588235294,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2015,169000.0,2000.0,11999.0,7,24143.0,11830.0,5566.594901960784,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
2007,232000.0,3000.0,9200.0,15,15467.0,34800.0,12555.29411764706,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2011,140000.0,1399.0,4499.0,11,12727.0,15400.0,2717.043137254902,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2004,250000.0,3000.0,8999.0,18,13889.0,45000.0,15880.588235294117,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2007,251000.0,1400.0,6999.0,15,16733.0,37650.0,10333.817647058824,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2016,59000.0,2000.0,20499.0,6,9833.0,3540.0,2845.7435294117645,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1994,320000.0,2000.0,2400.0,28,11429.0,89600.0,8432.941176470587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2010,248000.0,3500.0,15799.0,12,20667.0,29760.0,18438.362352941178,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2011,143000.0,1000.0,3400.0,11,13000.0,15730.0,2097.3333333333335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,192000.0,1400.0,6099.0,11,17455.0,21120.0,5051.407058823529,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1997,350000.0,1900.0,3899.0,25,14000.0,87500.0,13378.921568627451,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2010,241828.0,1400.0,4800.0,12,20152.0,29019.36,5462.4677647058825,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2005,148000.0,200.0,7100.0,17,8706.0,25160.0,7005.333333333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2019,58255.0,2000.0,24999.0,3,19418.0,1747.65,1713.3138176470588,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2014,140000.0,2143.0,26000.0,8,17500.0,11200.0,11419.607843137255,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2017,88600.0,1500.0,9500.0,5,17720.0,4430.0,1650.3921568627452,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2005,290000.0,1900.0,3999.0,17,17059.0,49300.0,7731.4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2017,106000.0,2500.0,22000.0,5,21200.0,5300.0,4572.549019607844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2003,334000.0,2500.0,6800.0,19,17579.0,63460.0,16922.666666666668,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2008,207000.0,2700.0,11990.0,14,14786.0,28980.0,13626.282352941176,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2012,150000.0,1600.0,4700.0,10,15000.0,15000.0,2764.705882352941,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2015,1234.0,2000.0,21500.0,7,176.0,86.38,72.83019607843137,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2008,150000.0,4800.0,12900.0,14,10714.0,21000.0,10623.529411764706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2012,254000.0,1500.0,7099.0,10,25400.0,25400.0,7071.160784313725,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2011,100000.0,1600.0,3800.0,11,9091.0,11000.0,1639.2156862745098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2004,180000.0,2000.0,7200.0,18,10000.0,32400.0,9148.235294117647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2004,214000.0,1800.0,3700.0,18,11889.0,38520.0,5589.176470588235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2004,343150.0,3222.0,8500.0,18,19064.0,61767.0,20589.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2014,156800.0,1500.0,5650.0,8,19600.0,12544.0,2779.356862745098,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2020,35000.0,1968.0,39500.0,2,17500.0,700.0,1084.313725490196,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2009,224000.0,1500.0,3799.0,13,17231.0,29120.0,4338.309019607843,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2006,190000.0,1600.0,4699.0,16,11875.0,30400.0,5601.945098039216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2007,167000.0,1500.0,6500.0,15,11133.0,25050.0,6385.294117647059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2012,150000.0,1800.0,9699.0,10,15000.0,15000.0,5705.294117647059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2006,123129.0,3000.0,14000.0,16,7696.0,19700.64,10816.037647058823,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2011,239000.0,1500.0,6900.0,11,21727.0,26290.0,7113.764705882353,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2013,220000.0,1500.0,8800.0,9,24444.0,19800.0,6832.941176470588,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2009,270000.0,2000.0,9200.0,13,20769.0,35100.0,12663.529411764706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2011,176200.0,1400.0,7599.0,11,16018.0,19382.0,5775.836,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2015,198000.0,1500.0,10950.0,7,28286.0,13860.0,5951.64705882353,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2006,180000.0,1500.0,4500.0,16,11250.0,28800.0,5082.35294117647,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2010,220100.0,1500.0,5000.0,12,18342.0,26412.0,5178.823529411765,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2006,300000.0,1800.0,6000.0,16,18750.0,48000.0,11294.117647058823,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2013,222369.0,2000.0,13400.0,9,24708.0,20013.21,10516.745647058824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2015,80000.0,2000.0,19999.0,7,11429.0,5600.0,4391.937254901961,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2006,290000.0,1500.0,3200.0,16,18125.0,46400.0,5822.745098039216,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2000,200000.0,2000.0,3500.0,22,9091.0,44000.0,6039.21568627451,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
2017,50000.0,2000.0,29900.0,5,10000.0,2500.0,2931.372549019608,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2007,302718.0,2231.0,7000.0,15,20181.0,45407.7,12464.858823529412,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2015,115000.0,1400.0,11200.0,7,16429.0,8050.0,3535.6862745098038,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2015,106000.0,2000.0,13799.0,7,15143.0,7420.0,4015.238431372549,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2006,215800.0,2000.0,7200.0,16,13488.0,34528.0,9749.082352941177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2012,186000.0,1600.0,6200.0,10,18600.0,18600.0,4522.35294117647,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2013,215000.0,3000.0,39000.0,9,23889.0,19350.0,29594.117647058825,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2007,173451.0,2300.0,6750.0,15,11563.0,26017.65,6887.025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2008,260000.0,1798.0,5550.0,14,18571.0,36400.0,7922.35294117647,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
2012,186400.0,1799.0,9499.0,10,18640.0,18640.0,6943.58274509804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
2017,137000.0,1400.0,12950.0,5,27400.0,6850.0,3478.725490196078,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2015,216000.0,2200.0,20000.0,7,30857.0,15120.0,11858.823529411764,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2016,105000.0,2000.0,23500.0,6,17500.0,6300.0,5805.882352941177,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2004,218569.0,3000.0,13300.0,18,12143.0,39342.42,20519.772,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2018,157000.0,1600.0,15800.0,4,39250.0,6280.0,3891.1372549019607,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2005,195400.0,2700.0,4500.0,17,11494.0,33218.0,5862.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2005,193000.0,3000.0,9499.0,17,11353.0,32810.0,12222.046666666667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2000,300000.0,2000.0,4500.0,22,13636.0,66000.0,11647.058823529413,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2011,155849.0,1400.0,7850.0,11,14168.0,17143.39,5277.474960784314,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2010,220000.0,2200.0,10999.0,12,18333.0,26400.0,11387.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2013,175000.0,1400.0,9390.0,9,19444.0,15750.0,5799.705882352941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2005,109131.0,1388.0,4300.0,17,6419.0,18552.27,3128.422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2012,140000.0,1400.0,8299.0,10,14000.0,14000.0,4556.313725490196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2006,400000.0,2200.0,8200.0,16,25000.0,64000.0,20580.392156862745,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2016,175000.0,1500.0,12999.0,6,29167.0,10500.0,5352.529411764706,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2015,165000.0,1800.0,10200.0,7,23571.0,11550.0,4620.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2000,227000.0,2000.0,5490.0,22,10318.0,49940.0,10751.788235294118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2005,256105.0,2500.0,7599.0,17,15065.0,43537.85,12974.279299999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2004,225000.0,2000.0,6800.0,18,12500.0,40500.0,10800.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2010,241000.0,3500.0,19999.0,12,20083.0,28920.0,22681.218823529412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2015,177000.0,1500.0,8900.0,7,25286.0,12390.0,4324.35294117647,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2013,119000.0,1400.0,8500.0,9,13222.0,10710.0,3570.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2013,124000.0,1500.0,8490.0,9,13778.0,11160.0,3715.6235294117646,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2008,229000.0,1400.0,3999.0,14,16357.0,32060.0,5027.762352941177,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2009,175000.0,1400.0,5200.0,13,13462.0,22750.0,4639.21568627451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2012,223000.0,2000.0,13500.0,10,22300.0,22300.0,11805.882352941177,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2014,102000.0,2700.0,24900.0,8,12750.0,8160.0,7968.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2006,176850.0,1600.0,4499.0,16,11053.0,28296.0,4992.302117647059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2017,120000.0,1800.0,12900.0,5,24000.0,6000.0,3035.294117647059,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2017,123600.0,1400.0,12350.0,5,24720.0,6180.0,2993.0588235294117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2018,25000.0,2000.0,27999.0,4,6250.0,1000.0,1098.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2011,86000.0,2400.0,6999.0,11,7818.0,9460.0,2596.4917647058824,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2007,280788.0,2200.0,8490.0,15,18719.0,42118.2,14022.883058823529,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2012,103640.0,1600.0,9199.0,10,10364.0,10364.0,3738.7621960784313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2020,8000.0,2000.0,31900.0,2,4000.0,160.0,200.15686274509804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2012,176000.0,1400.0,5800.0,10,17600.0,17600.0,4003.1372549019607,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2005,245000.0,1800.0,4490.0,17,14412.0,41650.0,7333.666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2005,249000.0,1800.0,5990.0,17,14647.0,42330.0,9943.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2010,221300.0,1200.0,3800.0,12,18442.0,26556.0,3957.364705882353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2012,170000.0,2000.0,12999.0,10,17000.0,17000.0,8666.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2016,55000.0,1600.0,14300.0,6,9167.0,3300.0,1850.5882352941176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2007,223000.0,2200.0,7999.0,15,14867.0,33450.0,10492.80588235294,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2011,155000.0,1400.0,9499.0,11,14091.0,17050.0,6351.292156862745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,146000.0,2000.0,12300.0,6,24333.0,8760.0,4225.411764705882,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2010,270000.0,1996.0,8250.0,12,22500.0,32400.0,10482.35294117647,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1995,275000.0,2300.0,36000.0,27,10185.0,74250.0,104823.5294117647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2014,121000.0,1000.0,6300.0,8,15125.0,9680.0,2391.529411764706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2014,161000.0,1500.0,9200.0,8,20125.0,12880.0,4646.901960784314,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2006,214000.0,3600.0,13350.0,16,13375.0,34240.0,17925.647058823528,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2005,23000.0,2000.0,3900.0,17,1353.0,3910.0,598.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2010,267000.0,1400.0,3850.0,12,22250.0,32040.0,4837.411764705882,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2014,230000.0,2200.0,15990.0,8,28750.0,18400.0,11537.882352941177,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2013,198000.0,1400.0,8600.0,9,22000.0,17820.0,6009.882352941177,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2018,82000.0,1500.0,18500.0,4,20500.0,3280.0,2379.607843137255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
2010,220000.0,2000.0,9700.0,12,18333.0,26400.0,10042.35294117647,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2017,40718.0,1000.0,10700.0,5,8144.0,2035.9,854.2796078431372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2004,216000.0,2995.0,8800.0,18,12000.0,38880.0,13417.411764705883,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2014,170000.0,2000.0,21500.0,8,21250.0,13600.0,11466.666666666666,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2004,356000.0,3000.0,8500.0,18,19778.0,64080.0,21360.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2017,166000.0,1950.0,22990.0,5,33200.0,8300.0,7483.019607843137,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2010,234000.0,1994.0,10499.0,12,19500.0,28080.0,11561.251764705883,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2011,210000.0,2000.0,10500.0,11,19091.0,23100.0,9511.764705882353,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2016,36000.0,1500.0,9500.0,6,6000.0,2160.0,804.7058823529412,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1989,45000.0,2300.0,1200.0,33,1364.0,14850.0,698.8235294117648,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2018,69000.0,1997.0,33000.0,4,17250.0,2760.0,3571.764705882353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2012,136454.0,1300.0,4950.0,10,13645.0,13645.4,2648.8129411764708,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2008,165000.0,1997.0,9100.0,14,11786.0,23100.0,8243.529411764706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2015,107000.0,1400.0,8500.0,7,15286.0,7490.0,2496.6666666666665,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
2007,134000.0,2200.0,10300.0,15,8933.0,20100.0,8118.823529411765,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2013,126590.0,2000.0,18000.0,9,14066.0,11393.1,8042.1882352941175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2014,170000.0,220.0,28500.0,8,21250.0,13600.0,15200.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2010,208000.0,1800.0,7899.0,12,17333.0,24960.0,7731.72705882353,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2010,223000.0,1200.0,4500.0,12,18583.0,26760.0,4722.35294117647,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2009,280000.0,2000.0,10000.0,13,21538.0,36400.0,14274.509803921568,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2016,32400.0,1999.0,24999.0,6,5400.0,1944.0,1905.8061176470587,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2005,240000.0,1600.0,4850.0,17,14118.0,40800.0,7760.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2015,190000.0,3000.0,35400.0,7,27143.0,13300.0,18463.529411764706,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2013,180282.0,2000.0,14900.0,9,20031.0,16225.38,9480.712235294117,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2013,119000.0,1600.0,8500.0,9,13222.0,10710.0,3570.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2013,200000.0,2200.0,10500.0,9,22222.0,18000.0,7411.764705882353,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2006,303000.0,1390.0,1800.0,16,18938.0,48480.0,3422.1176470588234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2017,162000.0,1496.0,12900.0,5,32400.0,8100.0,4097.64705882353,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2012,87000.0,3000.0,24500.0,10,8700.0,8700.0,8358.823529411764,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
2003,300000.0,2200.0,7000.0,19,15789.0,57000.0,15647.058823529413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2020,27000.0,3000.0,99900.0,2,13500.0,540.0,2115.529411764706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2018,19000.0,1400.0,10500.0,4,4750.0,760.0,312.94117647058823,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2010,183000.0,1300.0,6400.0,12,15250.0,21960.0,5511.529411764706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2009,146454.0,2000.0,3999.0,13,11266.0,19039.02,2985.7663129411767,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2012,101211.0,1000.0,3750.0,10,10121.0,10121.1,1488.3970588235295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2014,171524.0,2000.0,13300.0,8,21440.0,13721.92,7156.922980392157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2014,183021.0,1600.0,13999.0,8,22878.0,14641.68,8037.995228235294,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2008,248453.0,3600.0,13800.0,14,17747.0,34783.42,18823.968470588236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2008,205121.0,1800.0,4999.0,14,14652.0,28716.94,5629.646394509804,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
